delivery_date,mtu,q0.025,q0.250,q0.500,q0.750,q0.975,y_true
2026-09-18,28,126.37372230475876,202.99468405235604,213.8500727116343,220.2529241370508,255.89485912762805,201.49
2026-09-18,29,131.12581398470866,208.63516410787884,218.96859771505223,224.35708734828728,258.4306844377129,207.0
2026-09-18,30,126.59018452323753,203.74100156537355,214.5273364969229,220.68730128720856,255.4279960649935,217.56
2026-09-18,31,124.55598278106592,199.7488957276556,210.55549654905192,217.2057969966041,253.9227338500985,213.62
2026-09-18,32,116.03268759221989,190.28711716528773,201.85903185725863,209.8829496251184,247.8696438950717,207.24
2026-09-18,33,132.4595646219119,210.27383103413945,221.11176794087987,227.27933659851385,263.3934527204952,221.78
2026-09-18,34,121.03142959433627,195.8532562345877,207.06507102797272,214.42605616925263,251.99366998944456,207.62
2026-09-18,35,111.38646745042811,184.95761917028915,196.87248338333995,205.5650076129802,244.18131359765025,203.33
2026-09-18,36,95.64852672188648,164.22558972370047,176.66719312552584,187.2400221874928,229.06798418424484,187.27
2026-09-18,37,112.34551789807324,188.2664688986448,200.7785016704668,209.8892741625197,248.0537436535432,204.35
2026-09-18,38,97.86194344155548,168.38240251140635,180.977778984636,191.35463157288785,231.9714215834429,181.26
2026-09-18,39,91.5470480022263,156.19576373416163,168.55765162139545,179.9147337278555,225.2284141411578,150.0
2026-09-18,40,87.87684762870374,147.72804302129384,159.7441111852689,171.66757304303474,220.73185854397863,114.83
2026-09-18,41,96.31987884911196,163.13396978523912,175.5741998530254,186.5932600317536,231.00005487800064,135.33
2026-09-18,42,98.7572718460956,160.80487371734642,171.72831145127105,181.45847267507708,227.117571653919,110.0
2026-09-18,43,83.77701592086017,142.41870540714177,153.99496898311466,165.43035645347237,212.94494460091053,83.5
2026-09-18,44,35.012903207324726,94.09154490639438,112.17376956546296,133.5452014149118,188.9361764124784,55.06
2026-09-18,45,48.72650310996818,107.8052695442946,124.19604817944877,142.97136871243077,196.5256879871073,70.83
2026-09-18,46,27.227201833416487,83.85103998142051,102.2666274357008,124.6848019072824,181.929151305434,48.15
2026-09-18,47,19.717423774156728,78.38622168293503,96.4903013349078,117.77257325700656,168.4402348832533,36.32
2026-09-18,48,11.852743109378745,66.70289852186505,84.93216550418555,107.25465936611238,160.74841107660674,14.31
